PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 2:1 - 630m
DESCRIPCIÓN NODOS: APOYOS PILOTES - LINKS
RECUENTO: 38526 ELTOS
MÉTODO DE IMPORTACIÓN:  PILOTES_(7-806),_LINK H1 (813-18860),_LINK H2 (19673-18860), Cota Apoyos VC_[-17 -19 -21 -23], Cota Apoyos VG_[-15 -26]

159,0,-1.3125
161.5,0,-0.3981
161.5,0,-0.7029
161.5,0,-1.0077
161.5,0,-1.3125
164,0,-0.3981
164,0,-0.7029
164,0,-1.0077
164,0,-1.3125
166.5,0,-0.3981
166.5,0,-0.7029
166.5,0,-1.0077
166.5,0,-1.3125
169,0,-0.3981
169,0,-0.7029
169,0,-1.0077
169,0,-1.3125
171.5,0,-0.3981
171.5,0,-0.7029
171.5,0,-1.0077
171.5,0,-1.3125
174,0,-0.3981
174,0,-0.7029
174,0,-1.0077
174,0,-1.3125
176.5,0,-0.3981
176.5,0,-0.7029
176.5,0,-1.0077
176.5,0,-1.3125
179,0,-0.3981
179,0,-0.7029
179,0,-1.0077
179,0,-1.3125
181.5,0,-0.3981
181.5,0,-0.7029
181.5,0,-1.0077
181.5,0,-1.3125
184,0,-0.3981
184,0,-0.7029
184,0,-1.0077
184,0,-1.3125
186.5,0,-0.3981
186.5,0,-0.7029
186.5,0,-1.0077
186.5,0,-1.3125
189,0,-0.3981
189,0,-0.7029
189,0,-1.0077
189,0,-1.3125
191.5,0,-0.3981
191.5,0,-0.7029
191.5,0,-1.0077
191.5,0,-1.3125
194,0,-0.3981
194,0,-0.7029
194,0,-1.0077
194,0,-1.3125
196.5,0,-0.3981
196.5,0,-0.7029
196.5,0,-1.0077
196.5,0,-1.3125
199,0,-0.3981
199,0,-0.7029
199,0,-1.0077
199,0,-1.3125
201.5,0,-0.3981
201.5,0,-0.7029
201.5,0,-1.0077
201.5,0,-1.3125
204,0,-0.3981
204,0,-0.7029
204,0,-1.0077
204,0,-1.3125
206.5,0,-0.3981
206.5,0,-0.7029
206.5,0,-1.0077
206.5,0,-1.3125
209,0,-0.3981
209,0,-0.7029
209,0,-1.0077
209,0,-1.3125
211.5,0,-0.3981
211.5,0,-0.7029
211.5,0,-1.0077
211.5,0,-1.3125
214,0,-0.3981
214,0,-0.7029
214,0,-1.0077
214,0,-1.3125
216.5,0,-0.3981
216.5,0,-0.7029
216.5,0,-1.0077
216.5,0,-1.3125
219,0,-0.3981
219,0,-0.7029
219,0,-1.0077
219,0,-1.3125
221.5,0,-0.3981
221.5,0,-0.7029
221.5,0,-1.0077
221.5,0,-1.3125
224,0,-0.3981
224,0,-0.7029
224,0,-1.0077
224,0,-1.3125
226.5,0,-0.3981
226.5,0,-0.7029
226.5,0,-1.0077
226.5,0,-1.3125
229,0,-0.3981
229,0,-0.7029
229,0,-1.0077
229,0,-1.3125
231.5,0,-0.3981
231.5,0,-0.7029
231.5,0,-1.0077
231.5,0,-1.3125
234,0,-0.3981
234,0,-0.7029
234,0,-1.0077
234,0,-1.3125
236.5,0,-0.3981
236.5,0,-0.7029
236.5,0,-1.0077
236.5,0,-1.3125
239,0,-0.3981
239,0,-0.7029
239,0,-1.0077
239,0,-1.3125
241.5,0,-0.3981
241.5,0,-0.7029
241.5,0,-1.0077
241.5,0,-1.3125
244,0,-0.3981
244,0,-0.7029
244,0,-1.0077
244,0,-1.3125
246.5,0,-0.3981
246.5,0,-0.7029
246.5,0,-1.0077
246.5,0,-1.3125
249,0,-0.3981
249,0,-0.7029
249,0,-1.0077
249,0,-1.3125
251.5,0,-0.3981
251.5,0,-0.7029
251.5,0,-1.0077
251.5,0,-1.3125
254,0,-0.3981
254,0,-0.7029
254,0,-1.0077
254,0,-1.3125
256.5,0,-0.3981
256.5,0,-0.7029
256.5,0,-1.0077
256.5,0,-1.3125
259,0,-0.3981
259,0,-0.7029
259,0,-1.0077
259,0,-1.3125
261.5,0,-0.3981
261.5,0,-0.7029
261.5,0,-1.0077
261.5,0,-1.3125
264,0,-0.3981
264,0,-0.7029
264,0,-1.0077
264,0,-1.3125
266.5,0,-0.3981
266.5,0,-0.7029
266.5,0,-1.0077
266.5,0,-1.3125
269,0,-0.3981
269,0,-0.7029
269,0,-1.0077
269,0,-1.3125
271.5,0,-0.3981
271.5,0,-0.7029
271.5,0,-1.0077
271.5,0,-1.3125
274,0,-0.3981
274,0,-0.7029
274,0,-1.0077
274,0,-1.3125
276.5,0,-0.3981
276.5,0,-0.7029
276.5,0,-1.0077
276.5,0,-1.3125
279,0,-0.3981
