PROYECTO:TESIS-ESCALAMIENTO_DE_SEÑALES_SISMICAS_EN_MUELLES
AUTOR: ING. JUAN CARLOS PANTOJA
ARCHIVO: MUELLE 20:1 - 323
DESCRIPCIÓN: MASA TOTAL SIN MASA DE PILOTES
RECUENTO: 2751 ELTOS


52.5,8.4,1.75,15.4873,15.4873,0,0,0,0
55,8.4,1.75,9.6933,9.6933,0,0,0,0
57.5,8.4,1.75,9.6933,9.6933,0,0,0,0
60,8.4,1.75,15.4873,15.4873,0,0,0,0
62.5,8.4,1.75,9.6933,9.6933,0,0,0,0
65,8.4,1.75,9.6933,9.6933,0,0,0,0
67.5,8.4,1.75,15.4873,15.4873,0,0,0,0
70,8.4,1.75,9.6933,9.6933,0,0,0,0
72.5,8.4,1.75,9.6933,9.6933,0,0,0,0
75,8.4,1.75,15.4873,15.4873,0,0,0,0
77.5,8.4,1.75,9.6933,9.6933,0,0,0,0
80,8.4,1.75,9.6933,9.6933,0,0,0,0
82.5,8.4,1.75,15.4873,15.4873,0,0,0,0
85,8.4,1.75,9.6933,9.6933,0,0,0,0
87.5,8.4,1.75,9.6933,9.6933,0,0,0,0
90,8.4,1.75,15.4873,15.4873,0,0,0,0
92.5,8.4,1.75,9.6933,9.6933,0,0,0,0
95,8.4,1.75,9.6933,9.6933,0,0,0,0
97.5,8.4,1.75,15.4873,15.4873,0,0,0,0
100,8.4,1.75,9.6933,9.6933,0,0,0,0
102.5,8.4,1.75,9.6933,9.6933,0,0,0,0
105,8.4,1.75,15.4873,15.4873,0,0,0,0
107.5,8.4,1.75,9.6933,9.6933,0,0,0,0
110,8.4,1.75,9.6933,9.6933,0,0,0,0
112.5,8.4,1.75,15.4873,15.4873,0,0,0,0
115,8.4,1.75,9.6933,9.6933,0,0,0,0
117.5,8.4,1.75,9.6933,9.6933,0,0,0,0
120,8.4,1.75,15.4873,15.4873,0,0,0,0
122.5,8.4,1.75,9.6933,9.6933,0,0,0,0
125,8.4,1.75,9.6933,9.6933,0,0,0,0
127.5,8.4,1.75,15.4873,15.4873,0,0,0,0
130,8.4,1.75,9.6933,9.6933,0,0,0,0
132.5,8.4,1.75,9.6933,9.6933,0,0,0,0
135,8.4,1.75,15.4873,15.4873,0,0,0,0
137.5,8.4,1.75,9.6933,9.6933,0,0,0,0
140,8.4,1.75,9.6933,9.6933,0,0,0,0
142.5,8.4,1.75,15.4873,15.4873,0,0,0,0
145,8.4,1.75,9.6933,9.6933,0,0,0,0
147.5,8.4,1.75,9.6933,9.6933,0,0,0,0
150,8.4,1.75,15.4873,15.4873,0,0,0,0
